track_n,line,lyric,track_title,artist,top_10_song
1,46,get ginger ready  climb to el camino front,Marry the Night,Lady Gaga,0
1,47,wo not poke holes in the seat with my heels,Marry the Night,Lady Gaga,0
1,48,cause that where we make love,Marry the Night,Lady Gaga,0
1,49,come on run,Marry the Night,Lady Gaga,0
1,50,turn the car on and run,Marry the Night,Lady Gaga,0
1,51,i am gonna marry the night,Marry the Night,Lady Gaga,0
1,52,i am gonna burn a hole in the road,Marry the Night,Lady Gaga,0
1,53,i am gonna marry the night,Marry the Night,Lady Gaga,0
1,54,leave nothing on these streets to explore,Marry the Night,Lady Gaga,0
1,55,ma ma ma marry,Marry the Night,Lady Gaga,0
1,56,ma ma ma marry,Marry the Night,Lady Gaga,0
1,57,ma ma ma marry the night,Marry the Night,Lady Gaga,0
1,58,oh  ma ma ma marry,Marry the Night,Lady Gaga,0
1,59,ma ma ma marry,Marry the Night,Lady Gaga,0
1,60,ma ma ma marry the night,Marry the Night,Lady Gaga,0
1,61,oh  ma ma ma marry,Marry the Night,Lady Gaga,0
1,62,ma ma ma marry,Marry the Night,Lady Gaga,0
1,63,ma ma ma marry the night,Marry the Night,Lady Gaga,0
1,64,i am gonna marry  marry,Marry the Night,Lady Gaga,0
1,65,i am gonna marry  marry,Marry the Night,Lady Gaga,0
1,66,marry,Marry the Night,Lady Gaga,0
1,67,c amon  c amon,Marry the Night,Lady Gaga,0
1,68,the night  the night  the night,Marry the Night,Lady Gaga,0
1,69,the night  the night  the night,Marry the Night,Lady Gaga,0
1,70,the night  the night  the night,Marry the Night,Lady Gaga,0
1,71,the night  the night  the night,Marry the Night,Lady Gaga,0
1,72,the night  the night  the night,Marry the Night,Lady Gaga,0
2,1,it does not matter if you love him  or capital  h i m   m  m  m ,Born This Way,Lady Gaga,1
2,2,just put your paws up cause you were born this way  baby,Born This Way,Lady Gaga,1
2,3,my mama told me when i was young,Born This Way,Lady Gaga,1
2,4, we are all born superstars she rolled my hair and put my lipstick on,Born This Way,Lady Gaga,1
2,5,in the glass of her boudoir,Born This Way,Lady Gaga,1
2,6, there nothing wrong with loving who you are she said    cause he made you perfect  babe ,Born This Way,Lady Gaga,1
2,7, so hold your head up  girl  and you will go far,Born This Way,Lady Gaga,1
2,8,listen to me when i say ,Born This Way,Lady Gaga,1
2,9,i am beautiful in my way cause god makes no mistakes,Born This Way,Lady Gaga,1
2,10,i am on the right track  baby,Born This Way,Lady Gaga,1
2,11,i was born this way,Born This Way,Lady Gaga,1
2,12,do not hide yourself in regret,Born This Way,Lady Gaga,1
2,13,just love yourself  and you are set,Born This Way,Lady Gaga,1
2,14,i am on the right track  baby,Born This Way,Lady Gaga,1
2,15,i was born this way  born this way ,Born This Way,Lady Gaga,1
2,16,ooh  there ai not no other way,Born This Way,Lady Gaga,1
2,17,baby  i was born this way,Born This Way,Lady Gaga,1
2,18,baby  i was born this way  born this way ,Born This Way,Lady Gaga,1
2,19,ooh  there ai not no other way,Born This Way,Lady Gaga,1
2,20,baby  i was born this way,Born This Way,Lady Gaga,1
2,21,right track  baby,Born This Way,Lady Gaga,1
2,22,i was born this way,Born This Way,Lady Gaga,1
2,23,do not be a drag  just be a queen,Born This Way,Lady Gaga,1
2,24,do not be a drag  just be a queen,Born This Way,Lady Gaga,1
2,25,do not be a drag  just be a queen,Born This Way,Lady Gaga,1
2,26,do not be  do not be  do not be ,Born This Way,Lady Gaga,1
2,27,give yourself prudence and love your friends,Born This Way,Lady Gaga,1
2,28,subway kid  rejoice your truth,Born This Way,Lady Gaga,1
2,29,in the religion of the insecure,Born This Way,Lady Gaga,1
2,30,i must be myself  respect my youth,Born This Way,Lady Gaga,1
2,31,a different lover is not a sin,Born This Way,Lady Gaga,1
2,32,believe capital h i m  hey  hey  hey,Born This Way,Lady Gaga,1
2,33,i love my life  i love this record and,Born This Way,Lady Gaga,1
2,34,mi amore vole fe yah  same dna ,Born This Way,Lady Gaga,1
2,35,i am beautiful in my way cause god makes no mistakes,Born This Way,Lady Gaga,1
2,36,i am on the right track  baby,Born This Way,Lady Gaga,1
2,37,i was born this way,Born This Way,Lady Gaga,1
2,38,do not hide yourself in regret,Born This Way,Lady Gaga,1
2,39,just love yourself  and you are set,Born This Way,Lady Gaga,1
2,40,i am on the right track  baby,Born This Way,Lady Gaga,1
2,41,i was born this way  born this way ,Born This Way,Lady Gaga,1
2,42,ooh  there ai not no other way,Born This Way,Lady Gaga,1
2,43,baby  i was born this way,Born This Way,Lady Gaga,1
2,44,baby  i was born this way  born this way ,Born This Way,Lady Gaga,1
2,45,ooh  there ai not no other way,Born This Way,Lady Gaga,1
2,46,baby  i was born this way,Born This Way,Lady Gaga,1
2,47,right track  baby,Born This Way,Lady Gaga,1
2,48,i was born this way,Born This Way,Lady Gaga,1
2,49, way  do not be  do not be   ,Born This Way,Lady Gaga,1
2,50, way  church,Born This Way,Lady Gaga,1
2,51,do not be a drag  just be a queen,Born This Way,Lady Gaga,1
2,52,whether you are broke or evergreen,Born This Way,Lady Gaga,1
2,53,you are black  white  beige  cholo descent,Born This Way,Lady Gaga,1
2,54,you are lebanese  you are orient,Born This Way,Lady Gaga,1
2,55,whether life disabilities,Born This Way,Lady Gaga,1
2,56,left you outcast  bullied  or teased,Born This Way,Lady Gaga,1
2,57,rejoice and love yourself today,Born This Way,Lady Gaga,1
2,58, cause baby  you were born this way,Born This Way,Lady Gaga,1
2,59,no matter gay  straight  or bi,Born This Way,Lady Gaga,1
2,60,lesbian  transgender life,Born This Way,Lady Gaga,1
2,61,i am on the right track  baby,Born This Way,Lady Gaga,1
2,62,i was born to survive,Born This Way,Lady Gaga,1
2,63,no matter black  white  or beige,Born This Way,Lady Gaga,1
2,64,chola or orient made,Born This Way,Lady Gaga,1
2,65,i am on the right track  baby,Born This Way,Lady Gaga,1
2,66,i was born to be brave ,Born This Way,Lady Gaga,1
2,67,i am beautiful in my way cause god makes no mistakes,Born This Way,Lady Gaga,1
2,68,i am on the right track  baby,Born This Way,Lady Gaga,1
2,69,i was born this way,Born This Way,Lady Gaga,1
2,70,do not hide yourself in regret,Born This Way,Lady Gaga,1
2,71,just love yourself  and you are set,Born This Way,Lady Gaga,1
2,72,i am on the right track  baby,Born This Way,Lady Gaga,1
2,73,i was born this way  yeah,Born This Way,Lady Gaga,1
2,74,ooh  there ai not no other way,Born This Way,Lady Gaga,1
2,75,baby  i was born this way,Born This Way,Lady Gaga,1
2,76,baby  i was born this way  born this way ,Born This Way,Lady Gaga,1
2,77,ooh  there ai not no other way,Born This Way,Lady Gaga,1
2,78,baby  i was born this way,Born This Way,Lady Gaga,1
2,79,right track  baby,Born This Way,Lady Gaga,1
2,80,i was born this way,Born This Way,Lady Gaga,1
2,81,i was born this way  hey,Born This Way,Lady Gaga,1
2,82,i was born this way  hey,Born This Way,Lady Gaga,1
2,83,i am on the right track  baby,Born This Way,Lady Gaga,1
2,84,i was born this way,Born This Way,Lady Gaga,1
2,85,i was born this way  hey,Born This Way,Lady Gaga,1
2,86,i was born this way  hey,Born This Way,Lady Gaga,1
2,87,i am on the right track  baby,Born This Way,Lady Gaga,1
2,88,i was born this way  hey,Born This Way,Lady Gaga,1
2,89,same dna  but born this way  hey  hey  hey ,Born This Way,Lady Gaga,1
2,90,same dna  but born this way  hey  hey  hey ,Born This Way,Lady Gaga,1
3,1,gaga  ga oh ah,Government Hooker,Lady Gaga,0
3,2,gaga  ga oh oh oh,Government Hooker,Lady Gaga,0
3,3,io ritorne  io ritorne,Government Hooker,Lady Gaga,0
3,4,io ritorne  io ritorne,Government Hooker,Lady Gaga,0
3,5,goverment hooker  eh,Government Hooker,Lady Gaga,0
3,6,i can be good  if you just wanna be bad,Government Hooker,Lady Gaga,0
3,7,i can be cool  if you just wanna be mad,Government Hooker,Lady Gaga,0
3,8,i can be anything  i will be your everything,Government Hooker,Lady Gaga,0
3,9,just touch me  baby  i do not wanna be sad,Government Hooker,Lady Gaga,0
3,10,as long as i am your hooker  back up and turn around ,Government Hooker,Lady Gaga,0
3,11,as long as i am your hooker  hands on the ground ,Government Hooker,Lady Gaga,0
3,12,as long as i am your hooker  back up and turn around ,Government Hooker,Lady Gaga,0
3,13,as long as i am your hooker  get down ,Government Hooker,Lady Gaga,0
3,14,hooker  yeah  you are my hooker ,Government Hooker,Lady Gaga,0
3,15,hooker  government hooker ,Government Hooker,Lady Gaga,0
3,16,hooker  yeah  you are my hooker ,Government Hooker,Lady Gaga,0
3,17,hooker  government hooker ,Government Hooker,Lady Gaga,0
3,18,i am gonna drink my tears tonight,Government Hooker,Lady Gaga,0
3,19,i am gonna drink my tears and cry,Government Hooker,Lady Gaga,0
3,20, cause i know you love me  baby,Government Hooker,Lady Gaga,0
3,21,i know you love me  baby,Government Hooker,Lady Gaga,0
3,22,i could be girl  unless you want to be man,Government Hooker,Lady Gaga,0
3,23,i could be sex  unless you want to hold hands,Government Hooker,Lady Gaga,0
3,24,i could be anything  i could be everything  iku  iku ,Government Hooker,Lady Gaga,0
3,25,i could be mom  unless you want to be dad  ay  mi papito  ,Government Hooker,Lady Gaga,0
3,26,as long as i am your hooker  back up and turn around ,Government Hooker,Lady Gaga,0
3,27,as long as i am your hooker  hands on the ground ,Government Hooker,Lady Gaga,0
3,28,as long as i am your hooker  back up and turn around ,Government Hooker,Lady Gaga,0
3,29,as long as i am your hooker  get down ,Government Hooker,Lady Gaga,0
3,30,hooker  yeah  you are my hooker ,Government Hooker,Lady Gaga,0
3,31,hooker  government hooker ,Government Hooker,Lady Gaga,0
3,32,hooker  yeah  you are my hooker ,Government Hooker,Lady Gaga,0
3,33,hooker  government hooker ,Government Hooker,Lady Gaga,0
3,34,put your hands on me,Government Hooker,Lady Gaga,0
3,35,john f  kennedy  hahahaha ,Government Hooker,Lady Gaga,0
3,36,i will make you squeal  baby  hahahaha ,Government Hooker,Lady Gaga,0
3,37,as long as you pay me  ow ,Government Hooker,Lady Gaga,0
3,38,i am gonna drink my tears tonight,Government Hooker,Lady Gaga,0
3,39,i am gonna drink my tears and cry,Government Hooker,Lady Gaga,0
3,40, cause i know you love me  baby,Government Hooker,Lady Gaga,0
3,41,i know you love me  baby,Government Hooker,Lady Gaga,0
3,42,hooker  yeah  you are my hooker ,Government Hooker,Lady Gaga,0
3,43,hooker  government hooker ,Government Hooker,Lady Gaga,0
3,44,hooker  yeah  you are my hooker ,Government Hooker,Lady Gaga,0
3,45,hooker  government hooker ,Government Hooker,Lady Gaga,0
3,46,i could be girl  unless you want to be man,Government Hooker,Lady Gaga,0
3,47,i could be sex  unless you want to hold hands,Government Hooker,Lady Gaga,0
3,48,i could be anything  i could be everything,Government Hooker,Lady Gaga,0
3,49,i could be mom  unless you want to be dad,Government Hooker,Lady Gaga,0
3,50,i wanna fuck  government hooker  back up and turn around ,Government Hooker,Lady Gaga,0
3,51,stop shitting me  government hooker  hands on the ground ,Government Hooker,Lady Gaga,0
3,52,i wanna fuck  government hooker  back up and turn around ,Government Hooker,Lady Gaga,0
3,53,stop shitting me  government hooker  get down ,Government Hooker,Lady Gaga,0
3,54,yes ,Government Hooker,Lady Gaga,0
4,1,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,2,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,3,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,4,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,5,judas  juda ah ah,Judas,Lady Gaga,1
4,6,judas  juda ah ah,Judas,Lady Gaga,1
4,7,judas  juda ah ah,Judas,Lady Gaga,1
4,8,judas  gaga,Judas,Lady Gaga,1
4,9,judas  juda ah ah,Judas,Lady Gaga,1
4,10,judas  juda ah ah,Judas,Lady Gaga,1
4,11,judas  juda ah ah,Judas,Lady Gaga,1
4,12,judas  gaga,Judas,Lady Gaga,1
4,13,when he calls to me  i am ready,Judas,Lady Gaga,1
4,14,i will wash his feet with my hair if he needs,Judas,Lady Gaga,1
4,15,forgive him when his tongue lies through his brain,Judas,Lady Gaga,1
4,16,even after three times he betrays me,Judas,Lady Gaga,1
4,17, ah ah  ah ah ah ah  ah ah  ah ah ah ah ,Judas,Lady Gaga,1
4,18,i will bring him down,Judas,Lady Gaga,1
4,19,bring him down  down,Judas,Lady Gaga,1
4,20, ah ah  ah ah ah ah  ah ah  ah ah ah ah ,Judas,Lady Gaga,1
4,21,a king with no crown,Judas,Lady Gaga,1
4,22,king with no crown,Judas,Lady Gaga,1
4,23,i am just a holy fool  oh baby,Judas,Lady Gaga,1
4,24,it so cruel  but i am still in love with judas  baby,Judas,Lady Gaga,1
4,25,i am just a holy fool  oh baby,Judas,Lady Gaga,1
4,26,it so cruel  but i am still in love with judas  baby,Judas,Lady Gaga,1
4,27,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,28,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,29,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,30,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,31,judas  juda ah ah,Judas,Lady Gaga,1
4,32,judas  juda ah ah,Judas,Lady Gaga,1
4,33,judas  juda ah ah,Judas,Lady Gaga,1
4,34,judas  gaga,Judas,Lady Gaga,1
4,35,i could not love a man so purely,Judas,Lady Gaga,1
4,36,even prophets forgave his crooked ways,Judas,Lady Gaga,1
4,37,i have learned love is like a brick,Judas,Lady Gaga,1
4,38,you can build a house or sink a dead body,Judas,Lady Gaga,1
4,39, ah ah  ah ah ah ah  ah ah  ah ah ah ah ,Judas,Lady Gaga,1
4,40,i will bring him down,Judas,Lady Gaga,1
4,41,bring him down  down,Judas,Lady Gaga,1
4,42, ah ah  ah ah ah ah  ah ah  ah ah ah ah ,Judas,Lady Gaga,1
4,43,a king with no crown,Judas,Lady Gaga,1
4,44,king with no crown,Judas,Lady Gaga,1
4,45,i am just a holy fool  oh baby,Judas,Lady Gaga,1
4,46,it so cruel  but i am still in love with judas  baby,Judas,Lady Gaga,1
4,47,i am just a holy fool  oh baby,Judas,Lady Gaga,1
4,48,it so cruel  but i am still in love with judas  baby,Judas,Lady Gaga,1
4,49,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,50,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,51,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,52,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,53,ew   ,Judas,Lady Gaga,1
4,54,in the most biblical sense  i am beyond repentance,Judas,Lady Gaga,1
4,55,fame hooker  prostitute  wench vomits her mind,Judas,Lady Gaga,1
4,56,but in the cultural sense  i just speak in future tense,Judas,Lady Gaga,1
4,57,judas  kiss me  if offensed  or wear ear condom next time,Judas,Lady Gaga,1
4,58,i wanna love you,Judas,Lady Gaga,1
4,59,but something pulling me away from you,Judas,Lady Gaga,1
4,60,jesus is my virtue and,Judas,Lady Gaga,1
4,61,judas is the demon i cling to,Judas,Lady Gaga,1
4,62,i cling to,Judas,Lady Gaga,1
4,63,i am just a holy fool  oh baby,Judas,Lady Gaga,1
4,64,it so cruel  but i am still in love with judas  baby,Judas,Lady Gaga,1
4,65,i am just a holy fool  oh baby,Judas,Lady Gaga,1
4,66,it so cruel  but i am still in love with judas  baby,Judas,Lady Gaga,1
4,67,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,68,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,69,whoa whoa whoa whoa whoa,Judas,Lady Gaga,1
4,70,i am in love with juda as  juda as,Judas,Lady Gaga,1
4,71,judas  juda ah ah,Judas,Lady Gaga,1
4,72,judas  juda ah ah,Judas,Lady Gaga,1
4,73,judas  juda ah ah,Judas,Lady Gaga,1
4,74,judas  gaga,Judas,Lady Gaga,1
5,1,i met a girl in east la,Americano,Lady Gaga,0
5,2,in floral shorts as sweet as may,Americano,Lady Gaga,0
5,3,she sang in eights in two barrio chords,Americano,Lady Gaga,0
5,4,we fell in love,Americano,Lady Gaga,0
5,5,but not in court,Americano,Lady Gaga,0
5,6,la la la la la la la,Americano,Lady Gaga,0
5,7,la la la la la la la,Americano,Lady Gaga,0
5,8,la la la la la la la,Americano,Lady Gaga,0
5,9,la la la la la la la,Americano,Lady Gaga,0
5,10,la la la la la la la,Americano,Lady Gaga,0
5,11,la la la la la la la,Americano,Lady Gaga,0
5,12,i do not  i do not   ,Americano,Lady Gaga,0
5,13,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,14,americano,Americano,Lady Gaga,0
5,15,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,16,americano,Americano,Lady Gaga,0
5,17,mis canciones son de la revoluci nmi coraz n me duele por mi generaci nif you love me  we can marry on the west coast,Americano,Lady Gaga,0
5,18,on a wednesday  en un verano o en agosto,Americano,Lady Gaga,0
5,19,i do not speak your,Americano,Lady Gaga,0
5,20,i do not speak your languagono  la la la la la la la ,Americano,Lady Gaga,0
5,21,i do not speak your  do not speak your ,Americano,Lady Gaga,0
5,22,i do not speak your  wo not speak your  jes s cristo  la la la la la la la ,Americano,Lady Gaga,0
5,23,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,24,americano,Americano,Lady Gaga,0
5,25,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,26,americano,Americano,Lady Gaga,0
5,27,i will fight for  i have fought for how i love you  la la la la la la la ,Americano,Lady Gaga,0
5,28,i have cried for  i will die for how i care  la la la la la la la ,Americano,Lady Gaga,0
5,29,in the mountains  las campanas  est n sonando  la la la la la la la ,Americano,Lady Gaga,0
5,30,todos los chicos  chicas   y los chicos  chicas ,Americano,Lady Gaga,0
5,31,se est n besando  la la la la la la la ,Americano,Lady Gaga,0
5,32,i do not speak your,Americano,Lady Gaga,0
5,33,i do not speak your languagono  la la la la la la la ,Americano,Lady Gaga,0
5,34,i do not speak your  do not speak your ,Americano,Lady Gaga,0
5,35,i do not speak your  wo not speak your  jesus cristo  la la la la la la la ,Americano,Lady Gaga,0
5,36,i do not speak your  wo not speak your ,Americano,Lady Gaga,0
5,37,i do not speak your  wo not speak your  americano  la la la la la la la ,Americano,Lady Gaga,0
5,38,i do not speak your  wo not speak your ,Americano,Lady Gaga,0
5,39,i do not speak your  wo not speak your  jesus cristo  la la la la la la la ,Americano,Lady Gaga,0
5,40,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,41,americano,Americano,Lady Gaga,0
5,42,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,43,americano,Americano,Lady Gaga,0
5,44,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,45,americano,Americano,Lady Gaga,0
5,46,ah ah ah ah ah ah  america,Americano,Lady Gaga,0
5,47,americano,Americano,Lady Gaga,0
5,48,do not you try to catch me,Americano,Lady Gaga,0
5,49,do not you try to catch me no  no  no  no,Americano,Lady Gaga,0
5,50,i am living on the edge of,Americano,Lady Gaga,0
5,51,living on the edge of the law  law  law  law,Americano,Lady Gaga,0
5,52,do not you try to catch me,Americano,Lady Gaga,0
5,53,do not you try to get me no  no  no  no,Americano,Lady Gaga,0
5,54,do not you try to catch me,Americano,Lady Gaga,0
5,55,living on the edge of the law  law  law  law,Americano,Lady Gaga,0
6,1,ooh ooh ooh ooh ooh ooh ooh ooh  whoa,Hair,Lady Gaga,0
6,2,ooh ooh ooh ooh ooh ooh ooh ooh  whoa,Hair,Lady Gaga,0
6,3,whenever i am dressed cool  my parents put up a fight,Hair,Lady Gaga,0
6,4, uh huh  uh huh ,Hair,Lady Gaga,0
6,5,and if i am a hot shot  mom will cut my hair at night,Hair,Lady Gaga,0
6,6, uh huh  uh huh ,Hair,Lady Gaga,0
6,7,and in the morning  i am short of my identity,Hair,Lady Gaga,0
6,8, uh huh  uh huh ,Hair,Lady Gaga,0
6,9,i scream   mom and dad  why can not i be who i wanna be  ,Hair,Lady Gaga,0
6,10, uh huh  uh huh ,Hair,Lady Gaga,0
6,11,to be,Hair,Lady Gaga,0
6,12,i just wanna be myself  and i want you to love me for who i am,Hair,Lady Gaga,0
6,13,i just wanna be myself  and i want you to know,Hair,Lady Gaga,0
6,14,i am my hair,Hair,Lady Gaga,0
6,15,i have had enough  this is my prayer,Hair,Lady Gaga,0
6,16,that i will die living just as free as my hair,Hair,Lady Gaga,0
6,17,i have had enough  this is my prayer,Hair,Lady Gaga,0
6,18,that i will die living just as free as my hair,Hair,Lady Gaga,0
6,19,i have had enough  i am not a freak,Hair,Lady Gaga,0
6,20,i just keep fightin  to stay cool on these streets,Hair,Lady Gaga,0
6,21,i have had enough  enough  enough,Hair,Lady Gaga,0
6,22,and this is my prayer  i swear,Hair,Lady Gaga,0
6,23,i am as free as my hair,Hair,Lady Gaga,0
6,24,i am as free as my hair,Hair,Lady Gaga,0
6,25,i am my hair,Hair,Lady Gaga,0
6,26,i am my hair,Hair,Lady Gaga,0
6,27,free as my hair  hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,28,hair  hair  hair  hair,Hair,Lady Gaga,0
6,29,hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,30,as free as my hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,31,hair  hair  hair  hair,Hair,Lady Gaga,0
6,32,hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,33,hair  hair  hair  hair,Hair,Lady Gaga,0
6,34,sometimes i want some raccoon or red highlights,Hair,Lady Gaga,0
6,35, uh huh  uh huh ,Hair,Lady Gaga,0
6,36,just because i want my friends to think i am dynamite,Hair,Lady Gaga,0
6,37, uh huh  uh huh ,Hair,Lady Gaga,0
6,38,and on friday  rock city high school dance,Hair,Lady Gaga,0
6,39, uh huh  uh huh ,Hair,Lady Gaga,0
6,40,i have got my bangs to hide that i do not stand a chance,Hair,Lady Gaga,0
6,41, uh huh  uh huh ,Hair,Lady Gaga,0
6,42,a chance  no ,Hair,Lady Gaga,0
6,43,i just wanna be myself  and i want you to love me for who i am,Hair,Lady Gaga,0
6,44,i just wanna be myself  and i want you to know,Hair,Lady Gaga,0
6,45,i am my hair,Hair,Lady Gaga,0
6,46,i have had enough  this is my prayer,Hair,Lady Gaga,0
6,47,that i will die living just as free as my hair,Hair,Lady Gaga,0
6,48,i have had enough  this is my prayer,Hair,Lady Gaga,0
6,49,that i will die living just as free as my hair,Hair,Lady Gaga,0
6,50,i have had enough  i am not a freak,Hair,Lady Gaga,0
6,51,i just keep fightin  to stay cool on these streets,Hair,Lady Gaga,0
6,52,i have had enough  enough  enough,Hair,Lady Gaga,0
6,53,and this is my prayer  i swear,Hair,Lady Gaga,0
6,54,i am as free as my hair,Hair,Lady Gaga,0
6,55,i am as free as my hair,Hair,Lady Gaga,0
6,56,i am my hair,Hair,Lady Gaga,0
6,57,i am my hair,Hair,Lady Gaga,0
6,58,free as my hair  hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,59,hair  hair  hair  hair,Hair,Lady Gaga,0
6,60,hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,61,as free as my hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,62,hair  hair  hair  hair,Hair,Lady Gaga,0
6,63,hair  hair  hair  hair  hair  hair,Hair,Lady Gaga,0
6,64,hair  hair  hair  hair,Hair,Lady Gaga,0
6,65,i just wanna be free  i just wanna be me,Hair,Lady Gaga,0
6,66,and i want lots of friends that invite me to their parties,Hair,Lady Gaga,0
6,67,do not wanna change  and i do not wanna be ashamed,Hair,Lady Gaga,0
6,68,i am the spirit of my hair,Hair,Lady Gaga,0
6,69,it all the glory that i bare,Hair,Lady Gaga,0
6,70,i am my hair  i am my hair,Hair,Lady Gaga,0
6,71,i am my hair  i am my hair,Hair,Lady Gaga,0
6,72,i am my hair  i am my hair,Hair,Lady Gaga,0
6,73,i am my hair  glory that i bare ,Hair,Lady Gaga,0
6,74,i am my hair  i am my hair,Hair,Lady Gaga,0
6,75,it all the glory that i bare,Hair,Lady Gaga,0
6,76,i am my hair  i am my hair,Hair,Lady Gaga,0
6,77,i am my hair  yeah  yeah  all the glory that i bare ,Hair,Lady Gaga,0
6,78,i am my hair  yeah  yeah  all the glory that i bare ,Hair,Lady Gaga,0
6,79,i am my hair  yeah  yeah  all the glory that i bare ,Hair,Lady Gaga,0
6,80,i am my hair  yeah  yeah,Hair,Lady Gaga,0
6,81,i have had enough  this is my prayer,Hair,Lady Gaga,0
6,82,that i will die living just as free as my hair,Hair,Lady Gaga,0
6,83,i have had enough  this is my prayer,Hair,Lady Gaga,0
6,84,that i will die living just as free as my hair,Hair,Lady Gaga,0
6,85,i have had enough  i am not a freak,Hair,Lady Gaga,0
6,86,i just keep fightin  to stay cool on these streets,Hair,Lady Gaga,0
6,87,i have had enough  enough  enough,Hair,Lady Gaga,0
6,88,and this is my prayer  i swear,Hair,Lady Gaga,0
6,89,i am as free as my hair,Hair,Lady Gaga,0
6,90,i am as free as my hair,Hair,Lady Gaga,0
6,91,i am my hair,Hair,Lady Gaga,0
6,92,i am my hair,Hair,Lady Gaga,0
6,93,ooh  my hair  my hair,Hair,Lady Gaga,0
7,1,i do not speak german  but i can if you like  ow ich schleiban austa be clair  es kumpent madre monst re,Scheiße,Lady Gaga,0
7,2,aus be aus can be flaugen  begun be  ske but bair,Scheiße,Lady Gaga,0
7,3,ich schleiban austa be clair  es kumpent  ste monst re,Scheiße,Lady Gaga,0
7,4,aus be aus can be flaugen  fr ulein uske be clair,Scheiße,Lady Gaga,0
7,5,ich schleiban austa be clair  es kumpent madre monst re,Scheiße,Lady Gaga,0
7,6,aus be aus can be flaugen  begun be  ske but bair,Scheiße,Lady Gaga,0
7,7,ich schleiban austa be clair  es kumpent  ste monst re,Scheiße,Lady Gaga,0
7,8,aus be aus can be flaugen  fr ulein uske be clair,Scheiße,Lady Gaga,0
7,9,ich schleiban austa be clair  es kumpent madre monst re,Scheiße,Lady Gaga,0
7,10,aus be aus can be flaugen  begun be  ske but bair,Scheiße,Lady Gaga,0
7,11,ich schleiban austa be clair  es kumpent  ste monst re,Scheiße,Lady Gaga,0
7,12,aus be aus can be flaugen  fr ulein uske be clair,Scheiße,Lady Gaga,0
7,13,i will take you out tonight  say whatever you like,Scheiße,Lady Gaga,0
7,14,schei e  schei e be mine  schei e be mine,Scheiße,Lady Gaga,0
7,15,put on a show tonight  do whatever you like,Scheiße,Lady Gaga,0
7,16,schei e  schei e be mine  schei e be mine  schei e be mine ,Scheiße,Lady Gaga,0
7,17,when i am on a mission,Scheiße,Lady Gaga,0
7,18,i rebuke my condition,Scheiße,Lady Gaga,0
7,19,if you are a strong female,Scheiße,Lady Gaga,0
7,20,you do not need permission,Scheiße,Lady Gaga,0
7,21, i  i wish that i could dance on a single prayer i  i wish i could be strong without somebody there i  i wish that i could dance on a single prayer i  i wish i could be strong without the schei e  yeah,Scheiße,Lady Gaga,0
7,22, oh oh oh oh oh  without the schei e  yeah,Scheiße,Lady Gaga,0
7,23, oh oh oh oh oh  without the schei e  yeah,Scheiße,Lady Gaga,0
7,24, oh oh oh oh oh  without the schei e  yeah,Scheiße,Lady Gaga,0
7,25, oh oh oh oh oh  without the schei e  yeah,Scheiße,Lady Gaga,0
7,26, i do not speak german  but i wish i could  ow  ,Scheiße,Lady Gaga,0
7,27,ich schleiban austa be clair  es kumpent madre monst re,Scheiße,Lady Gaga,0
7,28,aus be aus can be flaugen  begun be  ske but bair,Scheiße,Lady Gaga,0
7,29,ich schleiban austa be clair  es kumpent  ste monst re,Scheiße,Lady Gaga,0
7,30,aus be aus can be flaugen  fr ulein uske be clair,Scheiße,Lady Gaga,0
7,31,love is objectified by what men say is right,Scheiße,Lady Gaga,0
7,32,schei e  schei e be mine  bullshit be mine,Scheiße,Lady Gaga,0
7,33,blonde high heeled feminists  enlisting femmes for this,Scheiße,Lady Gaga,0
